1466534269,Inverter1-ASSET-TYPE1.Tag_Length,90.85648,Double,BAD
1466620669,Inverter1-ASSET-TYPE1.Tag_Length,76.343636,Double,BAD
1466707069,Inverter1-ASSET-TYPE1.Tag_Length,70.62255,Double,BAD
1466793469,Inverter1-ASSET-TYPE1.Tag_Length,42.59833,Double,GOOD
1466879869,Inverter1-ASSET-TYPE1.Tag_Length,90.41558,Double,GOOD
1466966269,Inverter1-ASSET-TYPE1.Tag_Length,67.13183,Double,GOOD
1467052669,Inverter1-ASSET-TYPE1.Tag_Length,44.37823,Double,GOOD
1467139069,Inverter1-ASSET-TYPE1.Tag_Length,11.695661,Double,BAD
1467225469,Inverter1-ASSET-TYPE1.Tag_Length,11.231289,Double,GOOD
1467311869,Inverter1-ASSET-TYPE1.Tag_Length,97.08643,Double,GOOD
1467398269,Inverter1-ASSET-TYPE1.Tag_Length,14.799647,Double,BAD
1467484669,Inverter1-ASSET-TYPE1.Tag_Length,94.411934,Double,BAD
1467571069,Inverter1-ASSET-TYPE1.Tag_Length,47.6988,Double,BAD
1467657469,Inverter1-ASSET-TYPE1.Tag_Length,76.92856,Double,GOOD
1467743869,Inverter1-ASSET-TYPE1.Tag_Length,71.12047,Double,BAD
1467830269,Inverter1-ASSET-TYPE1.Tag_Length,78.67946,Double,BAD
1467916669,Inverter1-ASSET-TYPE1.Tag_Length,92.694565,Double,BAD
1468003069,Inverter1-ASSET-TYPE1.Tag_Length,63.016075,Double,GOOD
1468089469,Inverter1-ASSET-TYPE1.Tag_Length,82.31697,Double,GOOD
1468175869,Inverter1-ASSET-TYPE1.Tag_Length,32.933453,Double,GOOD
1468262269,Inverter1-ASSET-TYPE1.Tag_Length,92.71871,Double,BAD
1468348669,Inverter1-ASSET-TYPE1.Tag_Length,69.883156,Double,GOOD
1468435069,Inverter1-ASSET-TYPE1.Tag_Length,23.320276,Double,GOOD
1468521469,Inverter1-ASSET-TYPE1.Tag_Length,93.00988,Double,GOOD
1468607869,Inverter1-ASSET-TYPE1.Tag_Length,14.280802,Double,GOOD
1468694269,Inverter1-ASSET-TYPE1.Tag_Length,75.92822,Double,BAD
1468780669,Inverter1-ASSET-TYPE1.Tag_Length,25.144241,Double,GOOD
1468867069,Inverter1-ASSET-TYPE1.Tag_Length,87.300285,Double,GOOD
1468953469,Inverter1-ASSET-TYPE1.Tag_Length,15.78294,Double,BAD
1469039869,Inverter1-ASSET-TYPE1.Tag_Length,52.24156,Double,GOOD
